Date,Hour,Client_ID,Game,Video_Category,Post_Date_Hour,Editorial_Video_Plays
2018-12-28,3,950482911.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122723,1
2018-12-28,3,1025981691,Knicks vs Suns 2018-12-17,Feature,2018121720,1
2018-12-28,3,1037381147,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1042098208,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1058082945,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1090047842,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1361260841,Knicks at Bucks 2018-12-27,Coach Interview,2018122723,1
2018-12-28,3,1361260841,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,4
2018-12-28,3,1361260841,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-28,3,1361260841,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-28,3,1361260841,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122723,1
2018-12-28,3,1426151603,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1504567060,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1516985210,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1540222445,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,3,1632224737,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
